,youtuber,firstName,itemInSession,lastName,length,sessionId,video,userId
7208,The Misfits,Jacob,9,Klein,112.06485,954,Rat Fink,73.0
7209,Jack Johnson,Jacob,10,Klein,215.40526,954,Inaudible Melodies,73.0
7210,RÃÂ¶yksopp,Layla,42,Griffin,210.99057000000002,984,In Space,24.0
7211,Sounds from the Ground,Jacob,11,Klein,458.31791,954,Where The Wild Things Were,73.0
7212,Mantronix,Layla,43,Griffin,353.64526,984,Ladies (Dub) (2005 Digital Remaster),24.0
7213,Death Cab for Cutie,Layla,44,Griffin,189.3873,984,I Will Follow You into the Dark (Album Version),24.0
7214,Green Day,Jacob,12,Klein,256.02567,954,Last Night On Earth [feat. Green Day & The Cast Of American Idiot] (Album Version),73.0
7215,Scooter,Layla,45,Griffin,347.19302000000005,984,Across The Sky,24.0
7216,,Layla,46,Griffin,,984,,24.0
7217,Bodo Wartke,Ryan,0,Smith,377.41669,1039,Ich trau' mich nicht,26.0
7218,Chris Classic,Jacob,13,Klein,180.61016,954,Witch Doctor,73.0
7219,Creedence Clearwater Revival,Jacob,14,Klein,135.52281000000002,954,Travelin' Band,73.0
7220,LMFAO / Lil Jon,Layla,47,Griffin,222.17098,984,Shots,24.0
7221,Alison Moyet,Jacob,15,Klein,230.00771,954,Love Resurrection,73.0
7222,Amos Lee,Ryan,1,Smith,160.49587,1039,Colors,26.0
7223,Los Dynamite,Layla,48,Griffin,253.1522,984,Smile,24.0
7224,Alter Ego,Jacob,16,Klein,285.09995,954,Rocker,73.0
7225,Colossal,Layla,49,Griffin,206.99383,984,Brave The Elements,24.0
7226,Alice In Chains,Jacob,17,Klein,423.6273,954,Over Now,73.0
7227,Interpol,Layla,50,Griffin,299.72853,984,Rest My Chemistry,24.0
7228,BjÃÂ¶rk,Jacob,18,Klein,185.46893,954,Cover Me,73.0
7229,Death In Vegas,Layla,51,Griffin,270.23627999999997,984,Girls,24.0
7230,Harmonia,Jacob,19,Klein,655.77751,954,Sehr kosmisch,73.0
7231,George Thorogood And The Destroyers,Layla,52,Griffin,238.34077000000002,984,Alley Oop (Live),24.0
7232,Jason Mraz,Layla,53,Griffin,337.97179,984,A Beautiful Mess (Album Version),24.0
7233,Los Campesinos,Jacob,20,Klein,138.10893000000002,954,We throw parties_ you throw knives,73.0
7234,Insane Clown Posse,Layla,54,Griffin,98.66404,984,I Stab People,24.0
7235,Joaquin Sabina,Layla,55,Griffin,223.86892999999998,984,Besos Con Sal,24.0
7236,Justin Bieber,Jacob,21,Klein,229.0673,954,One Less Lonely Girl,73.0
7237,Green Day,Layla,56,Griffin,527.0983200000001,984,King For A Day/Shout (Live),24.0
7238,Saliva,Jacob,22,Klein,208.40444,954,Doperide,73.0
7239,John Mayer,Jacob,23,Klein,267.38892999999996,954,Why Georgia,73.0
7240,Frightened Rabbit,Jacob,24,Klein,214.93506000000002,954,Set You Free,73.0
7241,Righteous Brothers,Layla,57,Griffin,215.90159,984,Unchained Melody,24.0
7242,Umek vs Ramirez,Jacob,25,Klein,362.29179,954,Hablando,73.0
7243,Tinchy Stryder / Taio Cruz,Layla,58,Griffin,195.36934,984,Take Me Back,24.0
7244,PeterLicht,Layla,59,Griffin,306.80771,984,Heiterkeit,24.0
7245,Lanae' Hale,Walter,0,Frye,195.36934,451,Beautiful Things,39.0
7246,Eagles,Jacob,26,Klein,346.25261,954,Frail Grasp On The Big Picture,73.0
7247,Primus,Layla,60,Griffin,382.98077,984,Over The Electric Grapevine,24.0
7248,Cake,Jacob,27,Klein,164.25751,954,Never There,73.0
7249,Zero 7,Jacob,28,Klein,346.38322,954,Milton At Midnight,73.0
7250,Faithless,Layla,61,Griffin,218.04362999999998,984,Drifting Away,24.0
7251,Saxon,Layla,62,Griffin,217.15546,984,Redline (2009 Digital Remaster),24.0
7252,Elvis Costello & The Attractions,Jacob,29,Klein,168.64608,954,Moods For Moderns,73.0
7253,Lily Allen,Layla,63,Griffin,277.83791,984,Everyone's At It,24.0
7254,Dwight Yoakam,Jacob,30,Klein,239.3073,954,You're The One,73.0
7255,Keyshia Cole,Layla,64,Griffin,244.00933999999998,984,Work It Out,24.0
7256,James,Jacob,31,Klein,219.89832,954,She's A Star,73.0
7257,Queen,Jacob,32,Klein,139.17995,954,Who Wants To Live Forever (With Commentary),73.0
7258,Boz Scaggs,Layla,65,Griffin,319.03302,984,Look What You've Done To Me,24.0
7259,Sia,Jacob,33,Klein,208.61342,954,Playground,73.0
7260,Max Richter,Layla,66,Griffin,173.40036,984,Arboretum,24.0
7261,10cc,Jacob,34,Klein,300.40771,954,Hotel,73.0
7262,Silverstein,Layla,67,Griffin,193.90649,984,Smile In Your Sleep (Album Version),24.0
7263,,Layla,68,Griffin,,984,,24.0
7264,Combat 84,Jacob,35,Klein,121.0771,954,Barry Prudom (Re-Mix),73.0
7265,Sanctus Real,Layla,69,Griffin,257.2273,984,Lay Down My Guns,24.0
7266,Pink Martini_Ari Shapiro,Jacob,36,Klein,180.1922,954,But Now I'm Black,73.0
7267,Dwight Yoakam,Jacob,37,Klein,239.3073,954,You're The One,73.0
7268,Jay-Z,Layla,70,Griffin,288.31302,984,Ride Or Die,24.0
7269,The Handsome Family,Jacob,38,Klein,287.65995,954,The Woman Downstairs,73.0
7270,Hellogoodbye,Layla,71,Griffin,176.56118,984,All Of Your Love,24.0
7271,Janet Jackson,Layla,72,Griffin,260.88444,984,Because Of Love,24.0
7272,Gorillaz,Jacob,39,Klein,227.05587000000003,954,Plastic Beach (Feat. Mick Jones and Paul Simonon),73.0
7273,Silverstein,Layla,73,Griffin,222.79791,984,Smashed Into Pieces (Album Version),24.0
7274,Example,Jacob,40,Klein,180.4273,954,Kickstarts,73.0
7275,Shania Twain,Jacob,41,Klein,198.32118,954,In My Car (I'll Be The Driver),73.0
7276,Skindred,Layla,74,Griffin,238.602,984,Ease Up,24.0
7277,,Layla,75,Griffin,,984,,24.0
7278,Kanye West,Jacob,42,Klein,196.77995,954,Jesus Walks,73.0
7279,Aloe Blacc,Layla,76,Griffin,244.1922,984,I Need A Dollar,24.0
7280,Common,Jacob,43,Klein,224.13016000000002,954,GO!,73.0
7281,The Belle Stars,Layla,77,Griffin,178.85995,984,Iko Iko,24.0
7282,Feist,Jacob,44,Klein,223.7122,954,Mushaboom,73.0
7283,Lupe Fiasco,Layla,78,Griffin,312.92036,984,The Coolest (Explicit Album Version),24.0
7284,Natalie Cole,Jacob,45,Klein,188.57751000000002,954,Stairway To The Stars,73.0
7285,Placebo,Layla,79,Griffin,190.61506,984,The Bitter End,24.0
7286,2Mex,Jacob,46,Klein,243.06893,954,Making Money Off God feat. Bus Driver,73.0
7287,Brother Ali,Layla,80,Griffin,204.53832,984,The Puzzle,24.0
7288,Meat Loaf,Jacob,47,Klein,597.86404,954,Paradise By The Dashboard Light,73.0
7289,MC Lars,Layla,81,Griffin,222.87627999999998,984,It's Not Easy (Being Green) (Featuring Pierre Bouvier Of Simple Plan),24.0
7290,BeyoncÃÂ©,Layla,82,Griffin,236.35546000000002,984,Ego,24.0
7291,Joy Division,Layla,83,Griffin,254.09261,984,Transmission,24.0
7292,Dierks Bentley,Jacob,48,Klein,239.12444,954,I Wanna Make You Close Your Eyes,73.0
7293,,,0,,,1043,,
7294,Devendra Banhart,Layla,84,Griffin,134.76526,984,At The Hop,24.0
7295,Camera Obscura,Jacob,49,Klein,207.01995,954,If Looks Could Kill,73.0
7296,Prodigy,Layla,85,Griffin,335.90812,984,Breathe,24.0
7297,Aventura,Jacob,50,Klein,278.04689,954,Peligro,73.0
7298,Die Sekte,Layla,86,Griffin,206.18403999999998,984,Mittelfinga ab feat. Sido_ MOK_ B-Tight_ Bendt,24.0
7299,Kid Dynamite,Jacob,51,Klein,119.95383000000001,954,Never Met The Gooch,73.0
7300,Eminem / Bizarre,Jacob,52,Klein,244.55791000000002,954,Amityville,73.0
7301,Explosions In The Sky,Layla,87,Griffin,220.3424,984,So Long_ Lonesome,24.0
7302,Sydney Youngblood,Jacob,53,Klein,238.07955,954,Ain't No Sunshine,73.0
7303,Gang Starr,Layla,88,Griffin,151.92771000000002,984,My Advice 2 You (Explicit),24.0
7304,3OH!3,Layla,89,Griffin,192.52200000000002,984,My First Kiss (Feat. Ke$ha) [Album Version],24.0
7305,RÃÂ¶yksopp,Jacob,54,Klein,369.81506,954,The Girl and The Robot,73.0
7306,Kajagoogoo,Layla,90,Griffin,223.55546,984,Too Shy,24.0
7307,The Jimmy Castor Bunch,Layla,91,Griffin,306.54649,984,Potential,24.0
7308,Ministry,Jacob,55,Klein,186.69669,954,The Great Satan (What Would Satan Do Mix),73.0
7309,Bouncing Souls,Jacob,56,Klein,117.31546000000002,954,The Screamer,73.0
7310,Tegan And Sara,Layla,92,Griffin,129.67138,984,Knife Going In (Album Version),24.0
7311,Silverchair,Layla,93,Griffin,242.96444,984,The Greatest View (Album Version),24.0
7312,Enigma,Layla,94,Griffin,242.78159,984,T.N.T. For The Brain (112 Bpm) (Radio Edit),24.0
7313,Anis,Layla,95,Griffin,278.12526,984,Mon MÃÂ©tro,24.0
7314,Seal,Layla,96,Griffin,254.06649,984,Fly Like An Eagle,24.0
7315,UNKLE Feat. Josh Homme,Layla,97,Griffin,307.19955,984,Restless,24.0
7316,Dwight Yoakam,Layla,98,Griffin,239.3073,984,You're The One,24.0
7317,Elastica,Layla,99,Griffin,141.92281,984,Blue,24.0
7318,Capone-N-Noreaga,Layla,100,Griffin,194.82076999999998,984,Channel 10,24.0
7319,Morris Day,Layla,101,Griffin,442.46159000000006,984,The Oak Tree (Album Version),24.0
7320,Foo Fighters,Layla,102,Griffin,302.91546,984,What If I Do?,24.0
7321,Olive,Layla,103,Griffin,264.12363,984,You're Not Alone,24.0
7322,Olle Adolphson,Layla,104,Griffin,202.39628000000002,984,En Glad Calypso Om VÃÂ¥ren (Live '62),24.0
7323,Streetlight Manifesto,Ava,0,Robinson,303.33342000000005,1011,Down_ Down_ Down To Mehphisto's Cafe (Album Version),50.0
7324,Frank Reyes,Layla,105,Griffin,239.67302,984,Tu Eres Ajena,24.0
7325,Andres Calamaro,Layla,106,Griffin,217.5473,984,Estadio Azteca,24.0
7326,Zero 7,Layla,107,Griffin,279.562,984,Sleeper,24.0
7327,Mark Ronson featuring Tiggers,Layla,108,Griffin,245.18485,984,Toxic,24.0
7328,Keith Sweat,Layla,109,Griffin,295.78404,984,Merry Go Round (Remastered Single Version),24.0
7329,Wakey!Wakey!,Layla,110,Griffin,145.03138,984,Square Peg Round Hole,24.0
7330,The Mercury Program,Layla,111,Griffin,292.362,984,Eqypt,24.0
7331,Kid Cudi / Kanye West / Common,Layla,112,Griffin,237.76608,984,Make Her Say,24.0
7332,Nekromantix,Layla,113,Griffin,263.10485,984,Nice Day For A Resurrection,24.0
7333,,Layla,114,Griffin,,984,,24.0
7334,J. Karjalainen & Mustat Lasit,Layla,115,Griffin,336.74404,984,Sinisten tÃÂ¤htien alla,24.0
7335,Matt Wertz,Layla,116,Griffin,171.17995,984,Wade Through The Night,24.0
7336,Insane Clown Posse,Layla,117,Griffin,233.82159,984,My Axe,24.0
7337,Thin Lizzy,Kaleb,0,Cook,214.59546,951,It's Only Money,54.0
7338,Crystal Castles,Kaleb,1,Cook,186.38322,951,Untrust us,54.0
7339,The Prodigy,Kaleb,2,Cook,302.60200000000003,951,Full Throttle,54.0
7340,Kid Cudi / Kanye West / Common,Kaleb,3,Cook,237.76608,951,Make Her Say,54.0
7341,Kim Carnes,Kaleb,4,Cook,217.28607999999997,951,Crazy In The Night (Barking At Airplanes),54.0
7342,The Velvet Underground,Lily,0,Burns,165.95546000000002,1045,White Light/White Heat,32.0
7343,Katie Melua,Lily,1,Burns,218.09587000000002,1045,I Cried For You,32.0
7344,Cedell Davis,Alivia,0,Terrell,178.36363,587,Chicken Hawk,4.0
7345,,Theodore,0,Smith,,990,,52.0
7346,Frou Frou,Theodore,1,Smith,277.34159,990,Breathe In,52.0
7347,Justin Timberlake,Theodore,2,Smith,313.0771,990,What Goes Around...Comes Around,52.0
7348,Michael BublÃÂ©,Theodore,0,Harris,253.88362999999998,1038,Moondance (Album Version),14.0
7349,Bill Withers,Theodore,1,Harris,383.73832000000004,1038,Make Love To Your Mind,14.0
7350,Cut Copy,Jordyn,0,Powell,267.54567000000003,865,Feel The Love,98.0
7351,School Of Seven Bells,Jordyn,1,Powell,176.97914,865,s.Ada.Licht,98.0
7352,,Lily,0,Burns,,1053,,32.0
7353,Rick Ross / T-Pain,Jayden,0,Fox,225.69751000000002,1016,The Boss,101.0
7354,Keri Hilson / Lil Wayne,Jayden,1,Fox,247.77097999999998,1016,Turnin Me On,101.0
7355,Cute Is What We Aim For,Chloe,0,Roth,222.22322000000003,931,Risque (Album Version),78.0
7356,Los AutÃÂ©nticos Decadentes,Jayden,2,Fox,218.48771000000002,1016,La Guitarra,101.0
7357,June Carter Cash;Johnny Cash,Jayden,3,Fox,180.21832,1016,If I Were A Carpenter,101.0
7358,I Set My Friends On Fire,Sylvie,0,Cruz,206.39302,1005,But The NUNS Are Watching,10.0
7359,King Cobb Steelie,Theodore,0,Smith,373.7073,1055,Starvo,52.0
7360,,Celeste,0,Williams,,947,,53.0
7361,,Samuel,0,Gonzalez,,1001,,61.0
7362,David Bowie,Chloe,0,Cuevas,174.41914,1041,Sorrow (1997 Digital Remaster),49.0
7363,,,0,,,1040,,
7364,,,1,,,1040,,
7365,J Dilla,Chloe,1,Cuevas,232.46322,1041,Won't Do,49.0
7366,Hot Hot Heat,Chloe,2,Cuevas,295.02648999999997,1041,In Cairo,49.0
7367,Norther,Chloe,3,Cuevas,236.85179,1041,We Rock,49.0
7368,Postal Service,Chloe,4,Cuevas,226.61178999999998,1041,Nothing Better (Album),49.0
7369,311,Chloe,5,Cuevas,264.56771000000003,1041,Something Out Of Nothing,49.0
7370,Jonas Brothers,Chloe,6,Cuevas,249.67791,1041,When You Look Me In The Eyes,49.0
7371,Platero Y Tu,Chloe,7,Cuevas,368.29995,1041,Cantalojas,49.0
7372,Martina McBride,Chloe,8,Cuevas,193.80200000000002,1041,In My Daughter's Eyes,49.0
7373,Ben Folds Five,Chloe,9,Cuevas,292.23138,1041,Smoke,49.0
7374,Seine,Chloe,10,Cuevas,173.66159,1041,So far so long,49.0
7375,Shinedown,Chloe,11,Cuevas,258.97751,1041,What A Shame (Album Version),49.0
7376,Iva,Chloe,12,Cuevas,205.322,1041,Vanity Case (nouvelle version),49.0
7377,Cathy Davey,Chloe,13,Cuevas,273.52771,1041,Hammerhead (Explicit),49.0
7378,Jorge Reyes Valencia,Chloe,14,Cuevas,127.81669,1041,Hekura,49.0
7379,Sonic Youth,Chloe,15,Cuevas,299.10159,1041,Candle,49.0
7380,,,0,,,983,,
7381,John Mayer,Chloe,16,Cuevas,241.99791000000002,1041,Slow Dancing In A Burning Room,49.0
7382,,Rylan,1,George,,983,,16.0
7383,Jason Mraz,Rylan,2,George,235.49342000000001,983,Geek In The Pink (Album Version),16.0
7384,Daft Punk,Chloe,17,Cuevas,283.19302000000005,1041,Technologic,49.0
7385,Flyleaf,Rylan,3,George,184.89424,983,Again,16.0
7386,,Ryan,0,Smith,,1046,,26.0
7387,Flight Of The Conchords,Lily,0,Burns,206.8371,1058,Carol Brown,32.0
7388,Tub Ring,Chloe,18,Cuevas,233.69097999999997,1041,Invalid,49.0
7389,Aesop Rock,Ryan,1,Smith,266.16118,1046,Daylight,26.0
7390,Two Door Cinema Club,Rylan,4,George,168.09751,983,Undercover Martyn,16.0
7391,Leftover Crack,Lily,1,Burns,254.98077,1058,Clear Channel (Fuck Off!),32.0
7392,Tiny Vipers,Chloe,19,Cuevas,210.23302,1041,They Might Follow You,49.0
7393,Miley Cyrus,Rylan,5,George,236.85179,983,The Climb,16.0
7394,Foolish Things,Ryan,2,Smith,266.86649,1046,Who Can Compare,26.0
7395,Justin Bieber,Chloe,20,Cuevas,220.89097999999998,1041,Somebody To Love,49.0
7396,Jarabe De Palo,Rylan,6,George,283.14077000000003,983,Tiempo,16.0
7397,Kings Of Leon,James,0,Martin,238.8371,761,Happy Alone,79.0
7398,Clarence Carter,Ryan,3,Smith,161.4624,1046,I Smell A Rat (LP Version),26.0
7399,,Ryan,4,Smith,,1046,,26.0
7400,Purple Ribbon All-Stars feat. Big Boi,Chloe,21,Cuevas,242.83382999999998,1041,Kryptonite (Radio Edit) (feat. Big Boi),49.0
7401,Hannah Montana,Rylan,7,George,202.03056999999998,983,Old Blue Jeans,16.0
7402,,,5,,,1046,,
7403,,,6,,,1046,,
7404,Iyaz,Chloe,22,Cuevas,181.9424,1041,Replay,49.0
7405,,Ryan,7,Smith,,1046,,26.0
7406,Plastilina Mosh,Ryan,8,Smith,236.56444,1046,Aquamosh,26.0
7407,Common,Rylan,8,George,144.16933999999998,983,Be (Intro),16.0
7408,Chris Brown,Chloe,23,Cuevas,275.1473,1041,I May Never Find,49.0
7409,iio,Rylan,9,George,217.80853,983,Runaway (Original),16.0
7410,Eric B. & Rakim,Ryan,9,Smith,224.23465,1046,Eric B. Is On The Cut,26.0
7411,Carla Thomas,Rylan,10,George,174.62812,983,A Woman's Love   (LP Version),16.0
7412,Five Finger Death Punch,Chloe,24,Cuevas,180.32281,1041,Falling in Hate,49.0
7413,Sting,Rylan,11,George,285.93587,983,Desert Rose,16.0
7414,Chiodos,Chloe,25,Cuevas,143.20281,1041,If I Cut My Hair_ Hawaii Will Sink (Album Version),49.0
7415,Dion & The Belmonts,Chloe,26,Cuevas,138.65751,1041,I Wonder Why,49.0
7416,T.I.,Rylan,12,George,261.98159,983,Prayin For Help (Amended Album Version),16.0
7417,The Black Keys,Chloe,27,Cuevas,224.49587000000002,1041,Sinister Kid,49.0
7418,Bon Iver,Rylan,13,George,218.98404,983,Flume,16.0
7419,OneRepublic,Chloe,28,Cuevas,237.97506,1041,All The Right Moves,49.0
7420,Cameo,Rylan,14,George,263.52281,983,Word Up,16.0
7421,Mos Def / Slick Rick,Chloe,29,Cuevas,274.442,1041,Auditorium,49.0
7422,HAMMERFALL,Rylan,15,George,236.01587,983,Hallowed Be My Name,16.0
7423,Plies,Chloe,30,Cuevas,223.65995,1041,I Am The Club (Explicit Album Version),49.0
7424,Slaid Cleaves,Rylan,16,George,198.76526,983,Hearts Break,16.0
7425,Todd Barry,Chloe,31,Cuevas,126.82404,1041,Sugar Ray (LP Version),49.0
7426,Taylor Swift,Chloe,32,Cuevas,245.36771000000002,1041,The Way I Loved You,49.0
7427,Minnie Riperton,Rylan,17,George,287.79057,983,Inside My Love,16.0
7428,Flying Lotus,Chloe,33,Cuevas,181.52444,1041,Comet Course,49.0
7429,Muse,Rylan,18,George,211.12117999999998,983,Can't Take My Eyes Off You,16.0
7430,Edenbridge,Chloe,34,Cuevas,137.69098,1041,Elsewhere,49.0
7431,Frank Ifield,Rylan,19,George,138.23955,983,Hong Kong Blues,16.0
7432,Dwight Yoakam,Chloe,35,Cuevas,239.3073,1041,You're The One,49.0
7433,Jay-Z,Rylan,20,George,245.68117999999998,983,Threat,16.0
7434,Angels and Airwaves,Chloe,36,Cuevas,302.05342,1041,The Gift,49.0
7435,Stone Sour,Rylan,21,George,236.77342000000002,983,Idle Hands (Album Version),16.0
7436,Dwight Yoakam,Chloe,37,Cuevas,239.3073,1041,You're The One,49.0
7437,The Airborne Toxic Event,Rylan,22,George,237.13914,983,Wishing Well,16.0
7438,3 Doors Down,Chloe,38,Cuevas,237.13914,1041,Here Without You,49.0
7439,Hazmat Modine,Rylan,23,George,285.02159,983,Dry Spell,16.0
7440,OneRepublic,Chloe,39,Cuevas,224.67872999999997,1041,Secrets,49.0
7441,Liz Phair,Rylan,24,George,187.34975,983,Fuck and Run,16.0
7442,Nickelback,Chloe,40,Cuevas,238.18403999999998,1041,Far Away (Album Version),49.0
7443,Massive Attack,Rylan,25,George,326.60853,983,Girl I Love You,16.0
7444,Madonna,Chloe,41,Cuevas,266.89261,1041,Beat Goes On [Featuring Kanye West] (Album Version),49.0
7445,Sick Puppies,Rylan,26,George,227.83955,983,Don't Walk Away,16.0
7446,Pixies,Chloe,42,Cuevas,184.2673,1041,Bone Machine,49.0
7447,Andres Calamaro,Rylan,27,George,65.88036,983,Mi Marfil,16.0
7448,Aesop Rock,Chloe,43,Cuevas,245.65506000000002,1041,None Shall Pass (Main),49.0
7449,The Subways,Rylan,28,George,182.17751,983,With You,16.0
7450,Enya,Rylan,29,George,179.90485,983,To Go Beyond (II),16.0
7451,P!nk,Chloe,44,Cuevas,227.02975,1041,Glitter In The Air,49.0
7452,,Avery,0,Martinez,,1017,,82.0
7453,JosÃÂ© Gonzalez,Rylan,30,George,158.48443999999998,983,Heartbeats,16.0
7454,Passion,Avery,1,Martinez,405.10649,1017,Better Is One Day (Stereo Trax),82.0
7455,The Cat Empire,Chloe,45,Cuevas,316.65587,1041,Two Shoes,49.0
7456,Mariah Carey,Rylan,31,George,246.09913999999998,983,Someday,16.0
7457,Restiform Bodies,Rylan,32,George,229.14567000000002,983,Interactive Halloween Bear,16.0
7458,Alice Deejay,Avery,2,Martinez,216.5024,1017,Better Off Alone,82.0
7459,Interpol,Chloe,46,Cuevas,200.202,1041,Next Evil,49.0
7460,Usher featuring will.i.am,Aleena,0,Kirby,395.72853,1003,OMG,44.0
7461,Lupe Fiasco feat. Matthew Santos,Chloe,47,Cuevas,213.34159,1041,Fighters (feat. Matthew Santos) (Amended Album Version),49.0
7462,Los AutÃÂ©nticos Decadentes,Avery,3,Martinez,218.48771000000002,1017,La Guitarra,82.0
7463,Brand New Disaster,Rylan,33,George,190.82404,983,At Least It's Raining,16.0
7464,Shinedown,Rylan,34,George,229.43302000000003,983,Breaking Inside (Album Version),16.0
7465,Cocorosie,Chloe,48,Cuevas,232.17587000000003,1041,The Moon Asked The Crow,49.0
7466,LegiÃÂ£o Urbana,Avery,4,Martinez,307.3824,1017,Pais E Filhos,82.0
7467,Cameo,Aleena,1,Kirby,211.98322000000002,1003,Word Up!,44.0
7468,,Aleena,2,Kirby,,1003,,44.0
7469,,Aleena,3,Kirby,,1003,,44.0
7470,Atmosphere,Rylan,35,George,244.61016,983,Dreamer,16.0
7471,Matthew Good,Aleena,4,Kirby,319.16362999999996,1003,Born Losers,44.0
7472,The Avett Brothers,Chloe,49,Cuevas,227.99627999999998,1041,January Wedding,49.0
7473,James Newton Howard,Alivia,0,Terrell,141.5571,1054,I'm Sorry,4.0
7474,Lily Allen,Avery,5,Martinez,206.65424,1017,The Fear,82.0
7475,Kings Of Leon,Chloe,50,Cuevas,201.79546000000002,1041,Revelry,49.0
7476,Eric B. & Rakim,Rylan,36,George,281.86077,983,I Know You Got Soul,16.0
7477,Eminem,Avery,6,Martinez,248.2673,1017,Hello,82.0
7478,David Gray,Chloe,51,Cuevas,217.33832,1041,Stella The Artist,49.0
7479,Sade,Rylan,37,George,278.46485,983,The Sweetest Taboo,16.0
7480,BeyoncÃÂ© feat. Jay-Z,Avery,7,Martinez,219.19302000000002,1017,That's How You Like It,82.0
7481,Kato,Chloe,52,Cuevas,195.47383,1041,Hey Shorty (Yeah Yeah Pt. II) (Feat. U$O & Johnson),49.0
7482,Wise Intelligent,Avery,8,Martinez,300.56444,1017,I'll Never Kill Again,82.0
7483,El Arrebato,Rylan,38,George,234.57914,983,Quiero Quererte Querer,16.0
7484,The Strokes,Chloe,53,Cuevas,155.34975,1041,Is This It,49.0
7485,50 Cent,Chloe,54,Cuevas,223.89506,1041,I Get Money,49.0
7486,Dorsey Burnette,Rylan,39,George,125.85751,983,(There Was A) Tall Oak Tree,16.0
7487,America,Avery,9,Martinez,262.89587,1017,Horse With No Name,82.0
7488,Mesa (Portuguese Group),Rylan,40,George,246.33424,983,VÃÂ­cio De Ti,16.0
7489,Alaska Y Dinarama,Chloe,55,Cuevas,231.44444,1041,Solo Creo Lo Que Veo,49.0
7490,Rammstein,Avery,10,Martinez,244.40117999999998,1017,Sehnsucht,82.0
7491,Damien Rice,Rylan,41,George,284.29016,983,Woman Like A Man,16.0
7492,Vittorio Lue,Avery,11,Martinez,33.802,1017,Sequencer Mood 1,82.0
7493,Scissor Sisters,Avery,12,Martinez,209.34485,1017,Ooh,82.0
7494,The Coffee Club Orchestra,Rylan,42,George,386.76853,983,Overture,16.0
7495,Eagle-Eye Cherry,Avery,13,Martinez,242.78159,1017,Save Tonight,82.0
7496,,Chloe,56,Cuevas,,1041,,49.0
7497,Curtis Mayfield,Avery,14,Martinez,534.33424,1017,Move On Up (Extended LP Version),82.0
7498,Russian Circles,Rylan,43,George,346.20036,983,Death Rides a Horse,16.0
7499,,Avery,15,Martinez,,1017,,82.0
7500,,Avery,16,Martinez,,1017,,82.0
7501,Casiotone For The Painfully Alone,Joseph,0,Gutierrez,139.41506,721,Old Panda Days (w/ Nick Krgovich),75.0
7502,Ron Carter,Chloe,57,Cuevas,497.13587,1041,I CAN'T GET STARTED,49.0
7503,,Joseph,1,Gutierrez,,721,,75.0
7504,Metallica,Joseph,2,Gutierrez,386.66404,721,No Remorse,75.0
7505,Captain Sensible,Rylan,44,George,338.72934,983,Wot,16.0
7506,Renato Carosone,Walter,0,Frye,192.57424,1047,Blues (2005 Digital Remaster),39.0
7507,Tub Ring,Avery,17,Martinez,233.69097999999997,1017,Invalid,82.0
7508,Escape The Fate,Joseph,3,Gutierrez,259.39546,721,Harder Than You Know,75.0
7509,Yael NaÃÂ¯m,Chloe,58,Cuevas,214.85669,1041,New Soul,49.0
7510,Radiohead,Rylan,45,George,317.93587,983,Weird Fishes/Arpeggi,16.0
